customer_id,customer_segment,province,age_band,tenure_band,digital_engagement_score,synthetic_data_flag
C007806,Mass,Gauteng,55-64,5+ Years,30.2,True
C007807,Middle Market,Western Cape,45-54,3-5 Years,57.6,True
C007808,Middle Market,Gauteng,25-34,New,34.3,True
C007809,SME Owner,Free State,18-24,3-5 Years,38.7,True
C007810,Middle Market,Mpumalanga,25-34,New,56.9,True
C007811,Mass,Western Cape,35-44,New,23.8,True
C007812,Mass,Gauteng,45-54,3-5 Years,61.5,True
C007813,SME Owner,Northern Cape,35-44,5+ Years,53.5,True
C007814,Middle Market,Gauteng,55-64,1-2 Years,80.4,True
C007815,Middle Market,KwaZulu-Natal,25-34,New,68.6,True
C007816,Middle Market,Gauteng,65+,New,27.7,True
C007817,Mass,North West,45-54,3-5 Years,58.9,True
C007818,Middle Market,Gauteng,45-54,New,87.5,True
C007819,Middle Market,North West,35-44,3-5 Years,65.7,True
C007820,Affluent,North West,65+,3-5 Years,63.8,True
C007821,Mass,North West,25-34,3-5 Years,23.5,True
C007822,Middle Market,Free State,35-44,1-2 Years,56.4,True
C007823,Mass,Eastern Cape,25-34,New,32.0,True
C007824,SME Owner,North West,25-34,5+ Years,29.4,True
C007825,Mass,Gauteng,55-64,5+ Years,72.4,True
C007826,Middle Market,Free State,35-44,3-5 Years,51.3,True
C007827,Mass,Gauteng,25-34,New,44.5,True
C007828,Middle Market,Western Cape,55-64,5+ Years,53.8,True
C007829,Middle Market,Western Cape,25-34,1-2 Years,30.4,True
C007830,Mass,Northern Cape,45-54,5+ Years,31.6,True
C007831,Affluent,Gauteng,45-54,New,62.9,True
C007832,Affluent,KwaZulu-Natal,55-64,1-2 Years,34.3,True
C007833,Affluent,KwaZulu-Natal,45-54,1-2 Years,76.1,True
C007834,Mass,KwaZulu-Natal,35-44,1-2 Years,68.4,True
C007835,Middle Market,Gauteng,25-34,5+ Years,58.3,True
C007836,Middle Market,KwaZulu-Natal,35-44,5+ Years,36.2,True
C007837,Middle Market,KwaZulu-Natal,18-24,New,77.5,True
C007838,Middle Market,Mpumalanga,35-44,5+ Years,76.1,True
C007839,Middle Market,North West,25-34,1-2 Years,26.9,True
C007840,Mass,Gauteng,45-54,3-5 Years,78.6,True
C007841,Mass,Gauteng,35-44,New,29.8,True
C007842,Mass,Eastern Cape,45-54,New,28.8,True
C007843,Mass,Western Cape,35-44,1-2 Years,53.5,True
C007844,Mass,Eastern Cape,35-44,3-5 Years,44.1,True
C007845,Mass,Limpopo,45-54,5+ Years,34.8,True
C007846,Middle Market,Gauteng,25-34,5+ Years,22.9,True
C007847,Middle Market,Limpopo,55-64,5+ Years,24.5,True
C007848,Mass,Gauteng,18-24,5+ Years,66.4,True
C007849,Middle Market,North West,25-34,New,65.9,True
C007850,Affluent,Western Cape,18-24,1-2 Years,84.2,True
C007851,Affluent,Limpopo,35-44,3-5 Years,68.5,True
C007852,Affluent,Gauteng,35-44,3-5 Years,17.3,True
C007853,SME Owner,KwaZulu-Natal,18-24,New,67.7,True
C007854,Middle Market,Gauteng,45-54,New,58.7,True
C007855,SME Owner,Eastern Cape,65+,3-5 Years,33.7,True
C007856,SME Owner,North West,25-34,5+ Years,72.9,True
C007857,Mass,Limpopo,25-34,1-2 Years,54.8,True
C007858,Affluent,Eastern Cape,25-34,1-2 Years,73.3,True
C007859,Middle Market,Gauteng,45-54,5+ Years,74.0,True
C007860,Middle Market,Northern Cape,35-44,1-2 Years,59.9,True
C007861,Affluent,Western Cape,45-54,New,61.9,True
C007862,Mass,KwaZulu-Natal,35-44,1-2 Years,28.7,True
C007863,Mass,Gauteng,18-24,3-5 Years,20.5,True
C007864,Middle Market,Limpopo,25-34,5+ Years,89.2,True
C007865,Middle Market,Western Cape,25-34,1-2 Years,82.5,True
C007866,Affluent,Western Cape,45-54,New,90.2,True
C007867,Affluent,Gauteng,45-54,1-2 Years,60.5,True
C007868,Middle Market,KwaZulu-Natal,45-54,3-5 Years,54.9,True
C007869,SME Owner,Gauteng,18-24,New,14.3,True
C007870,Mass,Mpumalanga,35-44,3-5 Years,70.1,True
C007871,SME Owner,Free State,45-54,New,30.8,True
C007872,Mass,North West,45-54,5+ Years,45.2,True
C007873,Middle Market,Western Cape,35-44,New,79.2,True
C007874,Mass,KwaZulu-Natal,35-44,3-5 Years,59.5,True
C007875,Middle Market,Western Cape,18-24,3-5 Years,31.2,True
C007876,Mass,Mpumalanga,35-44,3-5 Years,46.5,True
C007877,Mass,Gauteng,25-34,1-2 Years,81.4,True
C007878,Middle Market,Gauteng,35-44,1-2 Years,29.5,True
C007879,Middle Market,Western Cape,35-44,3-5 Years,38.0,True
C007880,Mass,Western Cape,35-44,1-2 Years,53.5,True
C007881,Middle Market,Mpumalanga,35-44,1-2 Years,14.4,True
C007882,Mass,Gauteng,35-44,3-5 Years,22.8,True
C007883,Mass,KwaZulu-Natal,45-54,3-5 Years,35.7,True
C007884,Mass,Gauteng,35-44,5+ Years,33.9,True
C007885,Middle Market,Gauteng,45-54,5+ Years,63.7,True
C007886,Middle Market,North West,25-34,New,28.3,True
C007887,Middle Market,Free State,45-54,3-5 Years,66.1,True
C007888,Affluent,North West,18-24,3-5 Years,84.8,True
C007889,Middle Market,Western Cape,45-54,5+ Years,40.3,True
C007890,Middle Market,Eastern Cape,18-24,1-2 Years,60.8,True
C007891,SME Owner,KwaZulu-Natal,45-54,5+ Years,73.0,True
C007892,Mass,KwaZulu-Natal,35-44,New,13.8,True
C007893,Mass,Gauteng,45-54,1-2 Years,49.1,True
C007894,Mass,Gauteng,25-34,1-2 Years,65.2,True
C007895,Middle Market,Gauteng,35-44,New,68.4,True
C007896,Middle Market,Eastern Cape,55-64,1-2 Years,80.5,True
C007897,Mass,Free State,25-34,1-2 Years,14.3,True
C007898,Affluent,KwaZulu-Natal,18-24,5+ Years,37.8,True
C007899,SME Owner,Gauteng,45-54,3-5 Years,51.0,True
C007900,Mass,Free State,45-54,New,51.3,True
C007901,Mass,Gauteng,25-34,1-2 Years,47.8,True
C007902,Mass,Mpumalanga,25-34,1-2 Years,30.3,True
C007903,Mass,Western Cape,35-44,New,50.7,True
C007904,Affluent,Eastern Cape,18-24,1-2 Years,27.1,True
C007905,Middle Market,Gauteng,35-44,1-2 Years,46.8,True
C007906,Mass,Gauteng,25-34,1-2 Years,72.2,True
C007907,Middle Market,Western Cape,65+,1-2 Years,96.9,True
C007908,Mass,Western Cape,65+,1-2 Years,22.9,True
C007909,Mass,Gauteng,35-44,New,65.9,True
C007910,Mass,KwaZulu-Natal,35-44,3-5 Years,56.7,True
C007911,Middle Market,Gauteng,65+,3-5 Years,48.7,True
C007912,Middle Market,Mpumalanga,45-54,New,39.8,True
C007913,Affluent,Western Cape,25-34,New,52.9,True
C007914,Mass,Western Cape,25-34,3-5 Years,39.3,True
C007915,Middle Market,KwaZulu-Natal,45-54,3-5 Years,25.5,True
C007916,Mass,Free State,65+,3-5 Years,42.5,True
C007917,Mass,Gauteng,25-34,3-5 Years,80.9,True
C007918,Affluent,Eastern Cape,25-34,New,27.4,True
C007919,Middle Market,Mpumalanga,45-54,5+ Years,41.4,True
C007920,Mass,Western Cape,25-34,1-2 Years,63.0,True
C007921,Middle Market,Gauteng,25-34,New,88.8,True
C007922,Middle Market,Gauteng,45-54,1-2 Years,21.2,True
C007923,Affluent,North West,35-44,New,33.3,True
C007924,Middle Market,Gauteng,35-44,1-2 Years,63.9,True
C007925,Mass,Gauteng,18-24,1-2 Years,35.6,True
C007926,Middle Market,North West,18-24,New,33.5,True
C007927,Mass,Limpopo,35-44,1-2 Years,51.2,True
C007928,Mass,Western Cape,35-44,1-2 Years,43.9,True
C007929,Middle Market,Gauteng,55-64,3-5 Years,83.1,True
C007930,Middle Market,KwaZulu-Natal,35-44,1-2 Years,39.2,True
C007931,Mass,Free State,35-44,5+ Years,55.0,True
C007932,Middle Market,Gauteng,25-34,New,58.3,True
C007933,Middle Market,Gauteng,25-34,3-5 Years,64.7,True
C007934,Middle Market,Mpumalanga,45-54,1-2 Years,80.1,True
C007935,Mass,Eastern Cape,35-44,New,36.8,True
C007936,Mass,Western Cape,25-34,New,21.3,True
C007937,Mass,Mpumalanga,35-44,New,37.6,True
C007938,Mass,KwaZulu-Natal,45-54,3-5 Years,64.2,True
C007939,Mass,North West,18-24,3-5 Years,26.6,True
C007940,Mass,Gauteng,25-34,3-5 Years,45.5,True
C007941,Mass,Western Cape,35-44,1-2 Years,29.2,True
C007942,Mass,KwaZulu-Natal,35-44,3-5 Years,36.5,True
C007943,Affluent,Western Cape,25-34,1-2 Years,5.9,True
C007944,Middle Market,Western Cape,35-44,5+ Years,65.0,True
C007945,Mass,Eastern Cape,45-54,New,47.8,True
C007946,SME Owner,KwaZulu-Natal,25-34,5+ Years,23.8,True
C007947,Mass,Gauteng,45-54,5+ Years,17.0,True
C007948,Mass,Western Cape,25-34,5+ Years,38.9,True
C007949,Affluent,Eastern Cape,45-54,5+ Years,16.0,True
C007950,Middle Market,KwaZulu-Natal,25-34,1-2 Years,79.3,True
C007951,Mass,Western Cape,25-34,5+ Years,76.6,True
C007952,Mass,Gauteng,45-54,1-2 Years,88.0,True
C007953,Middle Market,Gauteng,45-54,1-2 Years,69.1,True
C007954,Middle Market,Limpopo,25-34,5+ Years,28.1,True
C007955,Mass,Limpopo,65+,New,45.8,True
C007956,Middle Market,KwaZulu-Natal,35-44,1-2 Years,60.9,True
C007957,Mass,KwaZulu-Natal,35-44,3-5 Years,71.3,True
C007958,Middle Market,Gauteng,25-34,3-5 Years,80.0,True
C007959,Mass,Western Cape,18-24,1-2 Years,91.0,True
C007960,Affluent,Western Cape,55-64,5+ Years,38.0,True
C007961,Middle Market,Western Cape,25-34,3-5 Years,49.5,True
C007962,Mass,Gauteng,35-44,3-5 Years,84.8,True
C007963,Middle Market,Gauteng,45-54,5+ Years,91.5,True
C007964,Mass,North West,25-34,1-2 Years,36.9,True
C007965,Mass,KwaZulu-Natal,45-54,New,67.6,True
C007966,Middle Market,Limpopo,35-44,5+ Years,37.1,True
C007967,Middle Market,KwaZulu-Natal,55-64,3-5 Years,73.8,True
C007968,Middle Market,Limpopo,35-44,5+ Years,37.0,True
C007969,SME Owner,Gauteng,65+,3-5 Years,32.0,True
C007970,Mass,Gauteng,35-44,New,27.4,True
C007971,Mass,KwaZulu-Natal,18-24,1-2 Years,37.1,True
C007972,Middle Market,KwaZulu-Natal,35-44,3-5 Years,51.8,True
C007973,Mass,Gauteng,25-34,1-2 Years,74.7,True
C007974,Mass,KwaZulu-Natal,25-34,5+ Years,47.7,True
C007975,SME Owner,Gauteng,35-44,5+ Years,52.3,True
C007976,Affluent,Gauteng,25-34,1-2 Years,59.3,True
C007977,SME Owner,Northern Cape,35-44,5+ Years,93.6,True
C007978,Mass,KwaZulu-Natal,45-54,1-2 Years,38.5,True
C007979,Mass,Gauteng,55-64,1-2 Years,41.2,True
C007980,Middle Market,Gauteng,25-34,3-5 Years,45.9,True
C007981,Affluent,Mpumalanga,35-44,New,39.5,True
C007982,Mass,North West,45-54,1-2 Years,66.2,True
C007983,Mass,Gauteng,35-44,1-2 Years,68.2,True
C007984,Mass,Western Cape,35-44,5+ Years,69.3,True
C007985,Middle Market,KwaZulu-Natal,25-34,1-2 Years,51.7,True
C007986,Middle Market,Gauteng,25-34,1-2 Years,35.8,True
C007987,Middle Market,KwaZulu-Natal,18-24,1-2 Years,60.9,True
C007988,Mass,Gauteng,45-54,1-2 Years,16.3,True
C007989,Middle Market,Gauteng,35-44,1-2 Years,55.4,True
C007990,Middle Market,KwaZulu-Natal,25-34,1-2 Years,53.5,True
C007991,Mass,Gauteng,65+,1-2 Years,52.1,True
C007992,Mass,KwaZulu-Natal,35-44,3-5 Years,37.1,True
C007993,Middle Market,Gauteng,65+,1-2 Years,80.8,True
C007994,Mass,Western Cape,35-44,3-5 Years,45.8,True
C007995,SME Owner,North West,45-54,3-5 Years,82.7,True
C007996,Middle Market,Western Cape,25-34,New,64.8,True
C007997,Mass,Western Cape,65+,3-5 Years,68.2,True
C007998,Middle Market,Western Cape,25-34,3-5 Years,33.3,True
C007999,Middle Market,Limpopo,25-34,1-2 Years,70.5,True
C008000,Mass,Eastern Cape,45-54,3-5 Years,48.7,True
C008001,Middle Market,Gauteng,25-34,5+ Years,54.3,True
C008002,Mass,Gauteng,55-64,3-5 Years,51.4,True
C008003,Mass,KwaZulu-Natal,25-34,5+ Years,49.8,True
C008004,Middle Market,Eastern Cape,18-24,3-5 Years,62.9,True
C008005,Middle Market,Gauteng,18-24,3-5 Years,63.3,True
C008006,Mass,Western Cape,25-34,New,65.0,True
C008007,Mass,KwaZulu-Natal,55-64,5+ Years,48.3,True
C008008,Middle Market,Western Cape,55-64,New,95.1,True
C008009,Mass,Eastern Cape,55-64,1-2 Years,40.9,True
C008010,Affluent,Western Cape,65+,3-5 Years,91.0,True
C008011,Middle Market,KwaZulu-Natal,25-34,1-2 Years,67.1,True
C008012,Affluent,Eastern Cape,35-44,1-2 Years,21.4,True
C008013,Mass,North West,35-44,1-2 Years,22.2,True
C008014,Affluent,KwaZulu-Natal,45-54,5+ Years,45.6,True
C008015,Mass,Western Cape,55-64,1-2 Years,39.4,True
C008016,Mass,Eastern Cape,25-34,New,49.9,True
C008017,Mass,Free State,35-44,New,31.9,True
C008018,Mass,Western Cape,35-44,New,73.8,True
C008019,Affluent,Western Cape,55-64,5+ Years,55.1,True
C008020,Middle Market,Gauteng,55-64,3-5 Years,26.8,True
C008021,Middle Market,KwaZulu-Natal,55-64,3-5 Years,43.1,True
C008022,Middle Market,Western Cape,45-54,3-5 Years,45.2,True
C008023,Middle Market,Gauteng,55-64,3-5 Years,42.1,True
C008024,Middle Market,KwaZulu-Natal,65+,5+ Years,91.5,True
C008025,Affluent,Northern Cape,25-34,1-2 Years,52.1,True
C008026,Middle Market,Gauteng,55-64,3-5 Years,50.1,True
C008027,Middle Market,KwaZulu-Natal,35-44,5+ Years,52.0,True
C008028,Mass,North West,25-34,New,91.7,True
C008029,SME Owner,North West,35-44,New,92.0,True
C008030,Mass,Western Cape,35-44,5+ Years,60.4,True
C008031,Mass,Gauteng,35-44,New,31.0,True
C008032,Affluent,Western Cape,35-44,5+ Years,37.7,True
C008033,Mass,Gauteng,45-54,3-5 Years,51.3,True
C008034,Mass,Western Cape,45-54,3-5 Years,38.3,True
C008035,Mass,KwaZulu-Natal,18-24,3-5 Years,62.6,True
C008036,Middle Market,Eastern Cape,45-54,3-5 Years,53.7,True
C008037,Affluent,KwaZulu-Natal,35-44,3-5 Years,75.8,True
C008038,Affluent,Mpumalanga,55-64,1-2 Years,25.2,True
C008039,Middle Market,Eastern Cape,45-54,3-5 Years,58.9,True
C008040,SME Owner,KwaZulu-Natal,65+,3-5 Years,52.3,True
C008041,Middle Market,Gauteng,45-54,5+ Years,40.4,True
C008042,Affluent,Free State,35-44,5+ Years,73.4,True
C008043,Mass,Eastern Cape,25-34,1-2 Years,53.7,True
C008044,Middle Market,Western Cape,45-54,3-5 Years,29.8,True
C008045,Mass,Gauteng,35-44,3-5 Years,50.3,True
C008046,Mass,KwaZulu-Natal,35-44,1-2 Years,35.3,True
C008047,Middle Market,Gauteng,55-64,5+ Years,27.6,True
C008048,Mass,Free State,55-64,3-5 Years,40.3,True
C008049,Middle Market,Gauteng,35-44,5+ Years,87.4,True
C008050,Middle Market,KwaZulu-Natal,18-24,3-5 Years,61.4,True
C008051,Mass,Gauteng,55-64,New,59.1,True
C008052,Middle Market,Western Cape,18-24,3-5 Years,49.4,True
C008053,Middle Market,Free State,35-44,New,39.7,True
C008054,Affluent,Gauteng,25-34,3-5 Years,68.5,True
C008055,Mass,Gauteng,35-44,1-2 Years,42.6,True
C008056,SME Owner,Gauteng,45-54,New,57.9,True
C008057,Affluent,Gauteng,55-64,3-5 Years,30.0,True
C008058,Middle Market,Western Cape,45-54,1-2 Years,37.9,True
C008059,Mass,Gauteng,35-44,New,88.8,True
C008060,Middle Market,Western Cape,45-54,5+ Years,44.6,True
C008061,Affluent,Eastern Cape,45-54,3-5 Years,34.4,True
C008062,Mass,Limpopo,35-44,3-5 Years,45.9,True
C008063,SME Owner,Gauteng,25-34,1-2 Years,53.3,True
C008064,Affluent,Limpopo,35-44,1-2 Years,63.5,True
C008065,Middle Market,North West,45-54,New,44.1,True
C008066,Middle Market,KwaZulu-Natal,45-54,New,33.3,True
C008067,Middle Market,Eastern Cape,55-64,3-5 Years,72.0,True
C008068,Middle Market,Western Cape,65+,3-5 Years,28.7,True
C008069,Affluent,Gauteng,65+,3-5 Years,84.7,True
C008070,Mass,North West,55-64,5+ Years,91.6,True
C008071,Mass,North West,45-54,3-5 Years,57.7,True
C008072,Mass,Gauteng,65+,5+ Years,45.3,True
C008073,Affluent,Gauteng,35-44,New,71.0,True
C008074,Mass,Gauteng,25-34,New,38.5,True
C008075,Affluent,Western Cape,55-64,New,72.6,True
C008076,Middle Market,Mpumalanga,25-34,3-5 Years,30.6,True
C008077,Mass,Gauteng,35-44,5+ Years,74.3,True
C008078,Affluent,KwaZulu-Natal,55-64,New,80.3,True
C008079,Middle Market,Limpopo,45-54,5+ Years,37.9,True
C008080,Mass,Western Cape,25-34,New,23.5,True
C008081,Mass,KwaZulu-Natal,25-34,3-5 Years,89.5,True
C008082,Mass,Western Cape,35-44,New,59.8,True
C008083,Mass,Gauteng,45-54,1-2 Years,68.9,True
C008084,Mass,Western Cape,45-54,3-5 Years,83.4,True
C008085,Middle Market,Gauteng,45-54,3-5 Years,65.9,True
C008086,Mass,Eastern Cape,18-24,1-2 Years,15.0,True
C008087,Mass,Gauteng,45-54,1-2 Years,89.6,True
C008088,Mass,Free State,45-54,New,76.4,True
C008089,Mass,KwaZulu-Natal,35-44,1-2 Years,73.9,True
C008090,SME Owner,North West,65+,1-2 Years,45.1,True
C008091,Mass,Eastern Cape,35-44,New,54.8,True
C008092,Mass,Eastern Cape,18-24,3-5 Years,76.1,True
C008093,Middle Market,Gauteng,18-24,5+ Years,21.0,True
C008094,Affluent,Western Cape,35-44,3-5 Years,80.3,True
C008095,Middle Market,Eastern Cape,45-54,New,60.8,True
C008096,Affluent,Eastern Cape,65+,New,12.2,True
C008097,Affluent,Eastern Cape,35-44,3-5 Years,51.6,True
C008098,Middle Market,Gauteng,35-44,3-5 Years,63.6,True
C008099,SME Owner,Gauteng,55-64,3-5 Years,88.6,True
C008100,Mass,Gauteng,45-54,5+ Years,29.1,True
C008101,Affluent,Gauteng,55-64,New,73.5,True
C008102,Affluent,Free State,45-54,5+ Years,84.3,True
C008103,Affluent,KwaZulu-Natal,65+,3-5 Years,6.1,True
C008104,Middle Market,Western Cape,45-54,5+ Years,82.1,True
C008105,Middle Market,Gauteng,25-34,3-5 Years,49.9,True
C008106,Mass,Free State,25-34,5+ Years,70.6,True
C008107,Middle Market,Gauteng,35-44,3-5 Years,57.7,True
C008108,Mass,Gauteng,55-64,New,80.9,True
C008109,Middle Market,Free State,25-34,5+ Years,30.0,True
C008110,Middle Market,Eastern Cape,35-44,1-2 Years,46.9,True
C008111,Mass,Gauteng,25-34,1-2 Years,48.1,True
C008112,Mass,Gauteng,35-44,5+ Years,87.8,True
C008113,Mass,Western Cape,25-34,1-2 Years,31.6,True
C008114,Middle Market,KwaZulu-Natal,65+,1-2 Years,36.2,True
C008115,Middle Market,Gauteng,55-64,3-5 Years,26.7,True
C008116,Middle Market,KwaZulu-Natal,45-54,1-2 Years,77.6,True
C008117,Mass,Western Cape,25-34,1-2 Years,28.3,True
C008118,Affluent,KwaZulu-Natal,65+,5+ Years,51.4,True
C008119,Middle Market,Eastern Cape,25-34,3-5 Years,76.7,True
C008120,Mass,Limpopo,18-24,New,55.6,True
C008121,Mass,Gauteng,18-24,New,11.6,True
C008122,Middle Market,Gauteng,25-34,1-2 Years,81.6,True
C008123,Mass,Gauteng,25-34,1-2 Years,61.6,True
C008124,Mass,Gauteng,25-34,New,62.2,True
C008125,Mass,Gauteng,25-34,5+ Years,89.1,True
C008126,Mass,Gauteng,55-64,1-2 Years,31.1,True
C008127,Mass,Limpopo,55-64,New,25.3,True
C008128,Mass,Limpopo,55-64,New,65.1,True
C008129,Affluent,Eastern Cape,45-54,New,48.3,True
C008130,Middle Market,Western Cape,45-54,1-2 Years,16.7,True
C008131,Middle Market,Eastern Cape,35-44,New,26.1,True
C008132,Middle Market,KwaZulu-Natal,65+,3-5 Years,16.2,True
C008133,Middle Market,KwaZulu-Natal,25-34,3-5 Years,42.4,True
C008134,Mass,Gauteng,45-54,New,74.8,True
C008135,Mass,Limpopo,18-24,5+ Years,21.2,True
C008136,Mass,Western Cape,25-34,3-5 Years,68.8,True
C008137,Middle Market,Gauteng,35-44,1-2 Years,25.8,True
C008138,Middle Market,Western Cape,55-64,1-2 Years,66.3,True
C008139,Mass,Gauteng,55-64,New,32.1,True
C008140,Middle Market,Northern Cape,18-24,1-2 Years,47.6,True
C008141,SME Owner,KwaZulu-Natal,25-34,1-2 Years,43.5,True
C008142,Mass,Mpumalanga,55-64,1-2 Years,58.5,True
C008143,Middle Market,North West,35-44,New,30.7,True
C008144,Middle Market,KwaZulu-Natal,25-34,New,41.7,True
C008145,Middle Market,Free State,35-44,5+ Years,65.3,True
C008146,Middle Market,Mpumalanga,45-54,New,25.4,True
C008147,Middle Market,Gauteng,45-54,5+ Years,63.7,True
C008148,Mass,Gauteng,55-64,3-5 Years,42.2,True
C008149,Middle Market,Western Cape,18-24,3-5 Years,65.7,True
C008150,Affluent,KwaZulu-Natal,25-34,1-2 Years,70.0,True
C008151,Mass,Eastern Cape,25-34,New,67.1,True
C008152,SME Owner,Western Cape,25-34,1-2 Years,66.8,True
C008153,Mass,Limpopo,35-44,3-5 Years,21.6,True
C008154,Middle Market,KwaZulu-Natal,35-44,1-2 Years,17.2,True
C008155,Middle Market,Western Cape,35-44,5+ Years,38.0,True
C008156,Middle Market,Eastern Cape,35-44,New,49.7,True
C008157,Affluent,Limpopo,25-34,3-5 Years,58.3,True
C008158,Mass,Western Cape,65+,3-5 Years,61.0,True
C008159,Middle Market,Western Cape,35-44,3-5 Years,44.2,True
C008160,Middle Market,Eastern Cape,35-44,New,48.0,True
C008161,Affluent,Western Cape,25-34,3-5 Years,71.7,True
C008162,Middle Market,Gauteng,25-34,3-5 Years,35.7,True
C008163,SME Owner,Limpopo,45-54,5+ Years,91.9,True
C008164,Affluent,Gauteng,35-44,3-5 Years,89.1,True
C008165,Mass,Gauteng,25-34,3-5 Years,24.5,True
C008166,Affluent,Limpopo,25-34,New,47.8,True
C008167,SME Owner,KwaZulu-Natal,65+,New,25.4,True
C008168,Mass,Western Cape,35-44,1-2 Years,43.6,True
C008169,Middle Market,Western Cape,25-34,3-5 Years,78.5,True
C008170,Mass,Gauteng,45-54,New,59.0,True
C008171,Middle Market,Gauteng,55-64,5+ Years,66.1,True
C008172,Mass,Mpumalanga,45-54,5+ Years,81.0,True
C008173,Middle Market,Gauteng,35-44,New,95.0,True
C008174,Mass,Gauteng,45-54,3-5 Years,30.4,True
C008175,Middle Market,Eastern Cape,25-34,5+ Years,87.3,True
C008176,Mass,Mpumalanga,35-44,3-5 Years,70.6,True
C008177,Middle Market,Eastern Cape,25-34,3-5 Years,2.2,True
C008178,Middle Market,Gauteng,25-34,New,50.6,True
C008179,Middle Market,Gauteng,35-44,3-5 Years,67.4,True
C008180,Mass,North West,18-24,1-2 Years,14.4,True
C008181,Mass,Eastern Cape,45-54,1-2 Years,35.0,True
C008182,Middle Market,Limpopo,35-44,1-2 Years,40.8,True
C008183,SME Owner,Western Cape,35-44,New,37.0,True
C008184,Mass,Free State,35-44,1-2 Years,24.3,True
C008185,Middle Market,Northern Cape,45-54,1-2 Years,35.1,True
C008186,Mass,Western Cape,45-54,New,49.4,True
C008187,Middle Market,Gauteng,45-54,New,53.1,True
C008188,Mass,Gauteng,25-34,3-5 Years,43.8,True
C008189,Middle Market,Eastern Cape,45-54,5+ Years,56.6,True
C008190,Mass,Gauteng,35-44,3-5 Years,15.0,True
C008191,Mass,Gauteng,18-24,3-5 Years,83.5,True
C008192,Mass,KwaZulu-Natal,18-24,1-2 Years,40.9,True
C008193,Mass,Eastern Cape,35-44,5+ Years,59.4,True
C008194,Middle Market,Western Cape,35-44,1-2 Years,67.9,True
C008195,SME Owner,North West,45-54,5+ Years,27.9,True
C008196,Middle Market,Gauteng,45-54,5+ Years,54.9,True
C008197,Affluent,KwaZulu-Natal,35-44,5+ Years,96.5,True
C008198,Middle Market,KwaZulu-Natal,35-44,5+ Years,43.9,True
C008199,Mass,KwaZulu-Natal,35-44,5+ Years,30.5,True
C008200,Mass,KwaZulu-Natal,65+,5+ Years,85.6,True
C008201,Mass,KwaZulu-Natal,45-54,1-2 Years,11.4,True
C008202,Mass,Free State,25-34,New,94.1,True
C008203,Affluent,Free State,45-54,3-5 Years,44.6,True
C008204,Middle Market,North West,35-44,1-2 Years,23.5,True
C008205,Middle Market,North West,35-44,New,92.4,True
C008206,Middle Market,KwaZulu-Natal,55-64,5+ Years,47.7,True
C008207,Mass,Eastern Cape,35-44,New,39.8,True
C008208,Middle Market,Western Cape,55-64,1-2 Years,55.6,True
C008209,Mass,KwaZulu-Natal,35-44,New,34.4,True
C008210,Mass,Gauteng,45-54,1-2 Years,64.1,True
C008211,Mass,Western Cape,35-44,New,89.3,True
C008212,Mass,Mpumalanga,35-44,3-5 Years,80.6,True
C008213,Middle Market,KwaZulu-Natal,35-44,3-5 Years,37.8,True
C008214,Mass,Gauteng,45-54,New,77.5,True
C008215,Mass,KwaZulu-Natal,18-24,New,24.5,True
C008216,Affluent,Western Cape,45-54,New,37.9,True
C008217,SME Owner,Free State,35-44,3-5 Years,95.6,True
